id,title,overview,release_date,popularity,vote_average,vote_count,release_year,release_month,release_day,weighted_rating
197,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",1995-05-24,11.9347,7.944,10497,1995,5,24,7.825321081758967
634649,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",2021-12-15,22.1961,7.943,20923,2021,12,15,7.876464947358742
1580,Rope,Two young men attempt to prove they committed the perfect murder by hosting a dinner party for the family of a classmate they just strangled to death.,1948-03-11,2.1258,7.9,2824,1948,3,11,7.643295341027986
961,The General,"During America’s Civil War, Union spies steal engineer Johnny Gray's beloved locomotive, 'The General'—with Johnnie's lady love aboard an attached boxcar—and he single-handedly must do all in his power to both get The General back and to rescue Annabelle.",1926-12-25,2.1344,7.943,1318,1926,12,25,7.564353993131304
10997,Farewell My Concubine,Two boys meet at an opera training school in Peking in 1924. Their resulting friendship will span nearly 70 years and endure some of the most troublesome times in China's history.,1993-01-01,2.7756,7.9,614,1993,1,1,7.480054824552951
149,Akira,A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.,1988-06-10,6.6185,7.9,4453,1988,6,10,7.700466806848064
78,Blade Runner,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",1982-06-25,10.1897,7.941,14249,1982,6,25,7.8488469823051235
76203,12 Years a Slave,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",2013-10-18,6.8792,7.939,11518,2013,10,18,7.829742783203014
28978,The Circus,"Charlie, a wandering tramp, becomes a circus handyman - soon the star of the show - and falls in love with the circus owner's stepdaughter.",1928-01-06,1.6962,7.9,828,1928,1,6,7.504413685041431
242828,When Marnie Was There,"Upon being sent to live with relatives in the countryside due to an illness, an emotionally distant adolescent girl becomes obsessed with an abandoned mansion and infatuated with a girl who lives there - a girl who may or may not be real.",2014-07-19,3.4037,7.9,1863,2014,7,19,7.591077918603853
30017,Close-Up,"This fiction-documentary hybrid uses a sensational real-life event—the arrest of a young man on charges that he fraudulently impersonated the well-known filmmaker Mohsen Makhmalbaf—as the basis for a stunning, multilayered investigation into movies, identity, artistic creation, and existence, in which the real people from the case play themselves.",1990-05-09,1.0136,7.936,409,1990,5,9,7.458233048433507
